cp,msc,std,var,n_max,lambda_max,fl,gamma,alpha,beta
7,30,245.1187539,60083.20352,17.771029689727772,324.50318911562874,5.81395894190714,64.08864269227476,0.09894355005640817,0.0028531645206712653
8,1,95.64081171,9147.164864,17.98007536837087,529.2804869509762,62.2881522597377,81.01243478730296,0.05036722867613768,0.002937464844924157
8,2,95.63286396,9145.644668,18.991719186991826,448.0262470284751,52.7345452114077,102.9966534731381,0.14190351805167273,0.0023790718656025293
8,3,86.88143381,7548.383541,18.92043937679873,412.7419258233492,58.861415089486,112.23995695868503,0.18841527691098567,0.0022671039229954794
8,4,76.44255045,5843.463519,32.766173294555024,411.31364965595236,75.7720184814128,55.095579712415024,0.07856549707239184,0.0008582484398487099
8,5,71.42146465,5101.025612,56.248843326892526,420.2501268466258,88.6862763459575,64.20622890325811,0.12183422756165502,0.00027755516496085663
8,6,59.67032087,3560.547193,32.70323082305718,412.52083012084597,124.719743239046,66.90158427495945,0.10848981489961866,0.0008335755925467929
8,7,231.2558233,53479.2558,15.966099391778243,370.06494025461564,7.44901173834898,59.38147460193891,0.044522189672890324,0.003748201659427616
8,8,213.3010122,45497.32178,17.650352386462966,359.0299856845551,8.49475701632379,66.13219849334521,0.0832619211990383,0.0029426493242320196
8,9,214.6480344,46073.77869,18.969029133368945,360.2060294150168,8.41595137850116,57.169800121340565,0.06247133165049787,0.0026055196309890324
8,10,232.6247584,54114.27823,15.984773455050153,367.4804883869253,7.31018699177291,57.72733540130586,0.040833374313747076,0.0037538860712364014
8,11,225.9656709,51060.48441,16.88054414110816,366.12026913333955,7.71871336827938,58.706915339458256,0.05127339131145614,0.0033294170364589364
8,12,221.177016,48919.27239,17.345914477963383,362.3356969537919,7.97328347898402,63.47425629305019,0.07117323787090982,0.003087026222112821
8,13,230.4793518,53120.73159,17.0276891104966,362.99113997876276,7.35593780686122,61.048622920186,0.06114645323034627,0.003238071444188283
8,14,221.3736588,49006.29682,17.56842701531297,364.3433949557753,8.00322609694192,62.77212917168348,0.06935883743245994,0.003015202607642737
8,15,220.9729516,48829.04532,17.39343318544839,364.9635876341531,8.0459508521441,61.42316039037075,0.06373713023910078,0.0030947614186537064
8,16,222.8742162,49672.91623,17.467822277715726,361.69064643672493,7.83833267203458,62.03946562718181,0.06785408185847641,0.0030549659415836762
8,17,215.8345221,46584.54092,18.117717959320547,366.4191108569983,8.46724971489893,62.128877721336764,0.0696954332287091,0.0028341195347449115
8,18,215.6391682,46500.25086,17.052423191169986,363.9924285162876,8.42642045865346,64.67313609950835,0.07203122508793215,0.0031912524328881245
8,19,222.4177718,49469.6652,17.839530834705037,360.08174746601236,7.8355269364894,62.80329077816504,0.07344924905678896,0.0029114032011668053
8,20,220.6491154,48686.03212,16.717361544138907,365.68350099597103,8.08550325803186,62.71398012777523,0.0627191209181339,0.003353777813259851
8,21,220.2842563,48525.15357,19.262365429910215,345.4639297050885,7.66375940200754,66.46708343871003,0.1015337600085611,0.002421489151473083
8,22,217.2960082,47217.55518,17.774643356354172,367.1323771121649,8.36999620931069,59.764634100919075,0.0599936185972291,0.0029752880018946055
8,23,224.5516362,50423.43732,17.433177502406707,360.5271454178585,7.69682467014439,63.388384756287714,0.07246277265832761,0.0030519558384191846
8,24,215.979571,46647.17511,17.60578675282741,359.38279173357614,8.29350290238903,63.208313475141466,0.07363462176513969,0.0029886251099273857
8,25,214.8460023,46158.80469,17.426481822087567,362.8679152882764,8.46252738794189,63.66467997175676,0.07199987225677723,0.0030558258528869658
8,26,229.7117877,52767.5054,16.51603774810674,370.2841208138242,7.55395853445801,57.37164519539194,0.042502014588107276,0.003510153714789326
8,27,220.4314315,48590.01599,17.121765031607374,360.65383347588204,7.99005156927662,61.93624819921634,0.0657951269936627,0.003186728488006112
8,28,222.3178547,49425.22853,17.2846587165971,365.1960346032109,7.95396066075046,64.47360877670856,0.07230747354762455,0.0031051489686047787
8,29,222.0658147,49313.22606,16.45991861975116,365.4203005833418,7.9769216639544,63.080159174765804,0.06212685231802872,0.003461694470742269
8,30,220.4194955,48584.754,16.403468326438194,363.4602636491507,8.05309830740497,61.95290261803431,0.059247651428242926,0.003496261778343792
9,1,104.3676913,10892.61498,15.41267743395713,502.598151483216,49.6700738330849,83.38505859091448,0.0461484364190607,0.00401536119232521
9,2,93.67792071,8775.552829,20.7919836602529,455.75211773738386,55.9062396551776,114.20956289083074,0.17295463838755834,0.0019130991551169567
9,3,94.14338482,8862.976905,20.558875535676524,395.4369829080643,48.0290213912951,100.85018472782325,0.17691072116990633,0.001947368901209803
9,4,77.56723669,6016.676207,88.56221474656199,449.0306428280321,80.3388129685635,63.95520931787642,0.12272996439928448,0.00011185009521944546
9,5,70.56974313,4980.088645,155227749.33932436,501.82038280977076,108.471912082967,63.67816457479415,0.1268943253621881,3.6234985307341085e-17
9,6,63.43487577,4023.983463,31.8663870284488,390.8754190380484,104.565458023184,64.43186018537735,0.10984875800621002,0.0008765933044891041
9,7,55.60953142,3092.419985,29.031121128977716,404.85385096389103,140.930786269696,64.16887704011206,0.09738741603175326,0.0010709612774330707
9,8,208.924982,43649.64811,17.210008254978373,401.8877075087704,9.91128689022341,53.60965119752843,0.02317430587921117,0.00329803239616731
9,9,216.6855065,46952.60871,16.423795027685312,374.73673273204565,8.59157153756267,53.24901557426321,0.02724681533108339,0.003606248324127321
9,10,208.9953802,43679.06893,17.83215020326592,375.2712281391325,9.24864197565546,61.617440024711044,0.06193377429900892,0.0029500275551144445
9,11,207.9392647,43238.73779,18.097669103186696,399.0744782527231,9.9354380183927,51.41201263730706,0.023942680877890265,0.0029800944987311375
9,12,211.824938,44869.80435,16.34383234153324,396.93629602903707,9.52297640993801,56.64179369190312,0.02731049870423984,0.003641383594258339
9,13,212.8087539,45287.56573,16.688791522300036,398.28491581916654,9.46718694235168,58.42006879141733,0.03443129144154156,0.003466836849658895
9,14,219.4091036,48140.35473,15.113025776007357,408.2041554482214,9.12797005919766,53.92428520497247,0.004751269793306751,0.004357413614886852
9,15,208.4732286,43461.08704,16.156409916527675,407.0772687485867,10.0828275399667,58.37204408759193,0.026628459376339203,0.0037289702394538347
9,16,217.7223383,47403.01658,15.88873027985087,404.1669975804098,9.17827233878709,53.63244738069118,0.0122818307244304,0.003912502763969479
9,17,219.2631652,48076.33562,15.65716133046916,383.5177315819695,8.5873697159809,58.09811500399434,0.03175648271884612,0.003949649387956441
9,18,209.4736318,43879.20243,16.32773475251606,408.61475836148423,10.0244694111832,53.553102215039466,0.013980176045964373,0.00369856941012823
9,19,206.6217151,42692.53314,16.490759080907722,402.4457445448531,10.1475567052959,55.34136884139777,0.022563295200420417,0.003594242289230897
9,20,212.5160252,45163.06096,17.087661979105764,394.7198852534297,9.40831194469468,60.373339963157974,0.04437553912388576,0.003272818858248705
9,21,205.7016431,42313.16596,18.456187731122316,359.7025873016835,9.15111708129667,56.873967197876006,0.05889399113145152,0.0027628324500294406
9,22,205.9588404,42419.04396,17.02963654041298,399.29835411480104,10.1331090266507,61.02354931037693,0.0438290615989542,0.003297044294070509
9,23,214.6766735,46086.07413,17.11568516410272,397.2362906909195,9.27866030571143,57.750505330144605,0.03602958268634238,0.0032906002614529676
9,24,208.2925965,43385.80574,18.0129208270063,376.9117416658848,9.35186160256568,55.459512126354745,0.043935277076956145,0.0029465852701541463
9,25,213.8919945,45749.78533,16.719014283463537,397.90512514657496,9.36260160954143,59.92268637136801,0.03908422571107019,0.0034376684249742277
9,26,210.8463752,44456.19393,17.812185141305743,384.43212300599845,9.30879493486917,56.7650617346025,0.04324841719905029,0.0030155378796132217
9,27,218.4845348,47735.49194,16.043151628652364,403.8357547214708,9.10687628395628,57.7087250671188,0.025161982257403043,0.0037875038378105985
9,28,208.55889,43496.81062,17.346585288377906,394.00593511158723,9.75105086112823,58.16989258639403,0.04016089038410499,0.0031898513881384438
9,29,202.3914881,40962.31445,17.871650516527225,389.81810881818456,10.244330818147,54.092738529297655,0.03364580540298607,0.003025568638301782
9,30,211.7677454,44845.578,17.10357951306094,396.7455054183882,9.52354111740637,60.03036341252064,0.04263001088321949,0.0032726969179077726
10,1,87.69231951,7689.942901,22.55861549066912,537.249317433511,75.2070976303594,86.18646684764438,0.08072735277280574,0.0018064230006687462
10,2,96.04218204,9224.100732,15.545419033946782,430.9441957371732,50.2924821230666,117.93938361330456,0.17037396852551895,0.0034330292548477065
10,3,78.39240446,6145.369078,21.529006712306288,409.49413929164905,71.7308192830453,115.37390804831345,0.2100687024828746,0.0017042815199395656
10,4,71.29853849,5083.48159,840566436.6674331,578.4560231382048,122.494097971495,58.41298568742085,0.10098085613001129,1.2724034851982085e-18
10,5,73.55788078,5410.761825,16144873.191731196,536.4273045701187,106.723124133083,60.4314965584831,0.11265540936872741,3.40426241246527e-15
10,6,70.17271437,4924.209842,41.179542057044515,387.920071713076,84.80310836044,65.78304556095057,0.12772895994167804,0.0005143851574016774
10,7,60.42143432,3650.749725,21.750337758714604,421.5480618214892,124.299993875022,62.924524962521616,0.06529758887873202,0.0019757925888337895
10,8,53.33652501,2844.7849,18.793322515673555,433.68423205535726,164.108195379518,66.62346031471999,0.05581439844028202,0.0026733156429268566
10,9,195.6697034,38286.63284,17.24375502514822,424.0919682694434,11.9239170351361,59.53432552310913,0.031282855093854714,0.0032578666012270394
10,10,200.974291,40390.66564,15.739596418373962,432.6704133012214,11.5314059058626,55.995681788270744,0.007283389093459637,0.00400717310837625
10,11,203.607816,41456.14272,16.276285768853707,436.6356179602574,11.3379970739599,54.94726551165857,0.007650141442116851,0.0037458829233963935
10,12,197.2772484,38918.31273,16.23074529904126,430.0323684288904,11.8946923592606,57.38080908400227,0.01590639192376241,0.003735592421743292
10,13,205.4573346,42212.71633,15.753037731898146,438.41308589952786,11.1801152601109,53.89409982128827,2.5042972357118324e-21,0.004029687549858929
10,14,198.8878082,39556.36025,16.071329881816,436.14666092130324,11.8692232876794,55.99532538021559,0.008884089024324478,0.0038372563819690855
10,15,202.4573282,40988.96976,15.998295677483165,442.91370800793004,11.6321017013696,53.63961121537862,4.967452542101334e-20,0.0039070823217151225
10,16,198.5019352,39403.01826,15.923536448918671,414.3342136090561,11.3195035033282,59.14868219614191,0.024022015748177673,0.003849115724778824
10,17,209.0112969,43685.72224,17.166800490158916,397.7381409805926,9.80085109399623,49.36404116636321,0.0124043188614535,0.003351200887043206
10,18,198.2714118,39311.55274,16.464324206081017,433.6371685035457,11.8744191124838,56.094156600635976,0.01311655680949301,0.0036406425799584597
10,19,199.5432499,39817.50858,17.024241137555773,427.1957946678204,11.5493876386705,55.807179381952224,0.018744286295869977,0.0033856859732340665
10,20,199.3699441,39748.37462,16.129614897990063,426.5499675915054,11.5519848468094,51.84455901431648,0.0015822394794070826,0.0038376406070662855
10,21,202.2770105,40915.98898,15.87493882830629,435.1251547830434,11.4479364359914,53.09253500089017,2.8125205917214886e-21,0.003968038516320639
10,22,200.1037723,40041.51968,16.60936011899495,423.9900556338982,11.398591518147,57.31021861965234,0.020810018392807515,0.003549450782701123
10,23,203.7180089,41501.02716,16.253518254054583,421.4791211740147,10.932595799646,60.26909736949856,0.026942638961829635,0.0036833558288051427
10,24,197.0884222,38843.84618,15.718261009857047,436.01783420824523,12.0833707008872,54.09996526439672,0.0010086754895922013,0.0040434560259020366
10,25,196.3312585,38545.96308,16.093390186902127,439.5945760402812,12.2766392902698,55.940054485789254,0.007776568137704116,0.0038310198038174308
10,26,199.032054,39613.75851,16.572553161703134,431.95073399280733,11.7380035932273,56.665571711135954,0.01601976481793467,0.003582675991138289
10,27,203.2289317,41301.99867,15.935079676726746,430.286256620714,11.2148244057931,56.691826547843306,0.011591870509411429,0.0038924929091315157
10,28,204.5665302,41847.46528,15.628584994336219,440.9916758992509,11.3440284154968,54.6285130065861,1.3270660973750373e-18,0.004094121077163239
10,29,194.4179292,37798.33119,16.857965471485517,429.89664881428814,12.2432722030029,56.35044009844939,0.018035794006819428,0.0034552966369576685
10,30,197.0528945,38829.84321,16.159064544570256,438.04701658068467,12.143983303381,54.991075488483055,0.0063599161378420505,0.0038053680847943503
11,1,98.47367361,9697.064394,28.74088883195004,512.0544845246249,56.8436512097887,106.10129573697412,0.1490198517323847,0.001030194054701511
11,2,75.51779452,5702.937288,23.687350660584606,491.44491959413875,92.76461051183,146.6929410615478,0.23528901526324342,0.0013629011254138986
11,3,80.50142127,6480.478827,23.436010685937973,419.8157566909391,69.7361087411213,122.41580691558234,0.22703780304043045,0.0014073135843945006
11,4,78.39391286,6145.605574,268600804.09994256,545.4221651834774,95.5375656235922,58.998703934777595,0.10817070533432481,1.2361384546040343e-17
11,5,76.24989315,5814.046206,142843385.92927048,532.9383007190216,98.674407081378,56.251614312480825,0.10554994370329873,4.3836495129048354e-17
11,6,69.58844134,4842.551169,49.995476421544275,431.9538404152198,96.0216562523298,62.99994814001185,0.11062645036244145,0.00035581379900806784
11,7,64.73689566,4190.865659,21.38645096329912,409.78594844448355,105.259037499303,65.77856572176594,0.07614271561096574,0.0020198887339048844
11,8,58.40701926,3411.379899,18.075078452909292,428.9001293172234,135.341866833266,67.05305553360725,0.05462556437295009,0.0028936331569293424
11,9,48.15943862,2319.331528,29.514071354424097,430.85407850543953,199.973960662754,69.853685851698,0.10232889160251409,0.0010305261147442464
11,10,186.1148027,34638.71977,16.858415277394457,453.48478326406297,14.0931137754517,54.420970826877195,0.005525729931058625,0.003499129822682475
11,11,185.746392,34501.72214,16.5850030663882,459.9508661381532,14.3508207311612,53.79370690747909,7.451895809917637e-16,0.00363553966823908
11,12,186.4548211,34765.4003,17.11138455007569,448.0375055441125,13.8730901309941,57.20967042909394,0.016043968886458992,0.0033605115248558667
11,13,183.5091361,33675.60302,17.937522852799855,438.8675348502549,14.0289169894652,51.68670770192438,0.010523385396758502,0.003075251221988152
11,14,188.5952112,35568.1537,16.54445802968464,451.39996922518156,13.6617481381868,55.42138470670879,0.006279854298930326,0.003630437834167676
11,15,187.7232681,35240.02537,17.499260212293215,438.4047968668119,13.3919912394106,48.673876589774494,3.128481966085914e-18,0.003265582212336194
11,16,191.8619559,36811.01012,17.741279909414924,432.79155504710405,12.6563103126627,53.01469907139081,0.014532520018105762,0.003130923104244535
11,17,195.561196,38244.18139,16.124225807896416,456.47105378736296,12.8485448550193,54.86356222672232,5.679144980283883e-19,0.0038462920478054947
11,18,191.9652266,36850.64821,16.647848415092355,455.1811631804646,13.2967413615315,53.04112358109316,1.1725754712949955e-23,0.0036081432738791466
11,19,191.2925539,36592.84119,17.250573999002118,443.071006255739,13.0341667340167,57.19606814219456,0.018607056546642624,0.003297887450250436
11,20,192.2386599,36955.70235,17.264212818512544,443.07137752774673,12.9061974926541,56.644072389325736,0.017298597418403047,0.0032970688324215286
11,21,193.4791931,37434.19817,16.952578635976064,450.71712004148037,12.9610919330359,51.60555942884467,1.6902394057780888e-18,0.0034795931312337843
11,22,192.490464,37052.57873,16.33901432270214,450.2710200870449,13.0816230000243,54.44337163879915,0.0025550610036639836,0.003736261150237175
11,23,180.6853751,32647.20479,17.453968593375453,450.5528334224783,14.8561334955875,52.3460929229826,0.00548821427472437,0.003264536689248202
11,24,192.3144814,36984.85976,16.85639111333652,452.43778741683514,13.1686412102165,52.08913593702284,3.7630700132206436e-19,0.0035194175954877246
11,25,188.5968968,35568.78949,16.59621913350501,448.26592463724063,13.5666528821033,54.496162963329425,0.0053133254516758675,0.003611336678479659
11,26,188.6517498,35589.48269,17.144946681829,445.0013958977066,13.4600219920008,57.269613531593976,0.01741738508402467,0.0033426953564452376
11,27,190.7116218,36370.92271,16.350342869920155,451.75314972485904,13.3706629689983,57.613375887077886,0.010156258374694022,0.003702652143470745
11,28,194.9133464,37991.21259,16.19929547816275,453.170101214668,12.8405659225446,54.22245208037326,2.6063280574356682e-20,0.0038107261990504796
11,29,192.3870955,37012.79451,16.97114435460224,446.71068894086557,12.9921354569986,54.37408113101768,0.00829461079004301,0.0034431854802152813
11,30,181.3510361,32888.19829,17.36359571795605,449.3004780865987,14.7062813399465,55.53506559368559,0.013215012259791601,0.00327297887991775
12,1,94.36356718,8904.482811,19.367430924895203,528.5126280877059,63.8929205612989,73.45449024399709,0.04267650522702678,0.0025521998931679795
12,2,100.0622515,10012.45418,14.229331691267689,437.1954357434706,47.004685284016,117.11906257601397,0.1530238263440756,0.004183137953724456
12,3,84.78349991,7188.241857,21.511273265007894,410.5798909558618,61.486683084859,117.83601465703602,0.2157814021261214,0.0016947471133827588
12,4,81.78976808,6689.566162,22046.34317356197,509.85329565385774,82.0452323073804,60.97999153211516,0.11952314204042454,1.8115270315076364e-09
12,5,74.87085987,5605.645658,48.4453702091952,411.1760020427469,78.9601908188013,63.224145730522174,0.1177162570474513,0.00037592717306578357
12,6,72.25593698,5220.920429,3807997111.206121,522.6115042869689,107.755131922096,59.2286576845058,0.11333209651008656,6.114595990728415e-20
12,7,68.72853679,4723.61177,22.26167271443323,394.35849877194215,89.8717255237734,68.77327836660106,0.09490491310451374,0.0018263273390045872
12,8,64.59890755,4173.018857,15.69848531278168,421.27578858654647,108.673142210337,63.313777124251835,0.030738916044456967,0.003933012023285388
12,9,54.88764295,3012.653349,24.48813410319885,432.0218909930014,154.36991414637,72.18447012267116,0.09465329362926649,0.001509744778193061
12,10,44.63234727,1992.046423,24.49198367729008,441.84490380592126,238.768189718141,67.04953230283442,0.07799577632139913,0.0015370393563976547
12,11,177.6072521,31544.336,16.924121449037415,462.15197158898576,15.7713725824528,55.313530858881734,0.005651838489809151,0.0034715722539734517
12,12,185.2942814,34333.97073,16.72895896147524,460.72889653374375,14.4453307662135,53.4353031834405,4.748855205776869e-21,0.00357323984754033
12,13,187.1370438,35020.27318,17.78978453152688,440.4819977202411,13.539876582786,48.12894749910232,1.092050242450899e-22,0.0031597929374323317
12,14,183.4540617,33655.39275,16.787212664501578,459.0437360830987,14.6826847458863,53.63713610405149,0.001419651707882301,0.003543446096749477
12,15,184.4224895,34011.65465,16.740464948940755,461.48182603301626,14.6060543825304,53.486973533280604,2.603527067321073e-20,0.0035683296465406464
12,16,192.0602124,36887.1252,17.53897024307166,439.1053766159646,12.8144513496614,48.64451889184589,1.6213800581147052e-22,0.003250811724895592
12,17,175.4388431,30778.78767,17.241626347562317,461.54698655143363,16.1424883525877,51.98608375856511,9.980659941439794e-19,0.003363903602220652
12,18,179.6777431,32284.09136,17.27605817745367,441.29605160381794,14.7145689929475,49.609019693011454,2.016961711036529e-22,0.0033505081930039356
12,19,180.2254547,32481.21452,17.099729407853115,462.92574485642405,15.3421118925732,52.56102941152392,7.955342953189433e-18,0.0034199639169506394
12,20,183.1493569,33543.68693,16.963099269532375,462.4034115565493,14.8393987555169,52.911760883502616,3.797265410842193e-19,0.0034752783333828518
12,21,183.0646055,33512.6498,17.7359538515062,445.2500232893016,14.302147548214,48.7932974773908,3.909060377605499e-21,0.0031790027223919234
12,22,178.2979731,31790.16721,16.900174421885666,456.9497982445478,15.473257367371,54.50812956093993,0.005022985561995837,0.0034836191897880137
12,23,188.028724,35354.80107,16.770407954638245,466.25217713753017,14.1964104189296,53.94634880033456,3.823764272276497e-16,0.003555598754152571
12,24,176.3790777,31109.57905,18.901828028652847,442.0096977316667,15.2947976215941,47.257970227244016,0.004353675552665429,0.002786746598318867
12,25,193.4997587,37442.15661,16.69519660846952,462.7681645280056,13.3048104212589,53.77700598039559,5.116829495944852e-20,0.0035877066397358728
12,26,178.9582627,32026.0598,16.859007002708143,467.8396005119986,15.7253217956263,53.854243786891246,3.399420073026552e-21,0.0035183255154102584
12,27,178.9187773,32011.92886,16.73789359251188,462.3743377854107,15.5484804093023,53.59839733885913,1.1848027929096497e-18,0.0035694260989842744
12,28,174.4797078,30443.16843,19.133986960095285,435.05524662942145,15.3836939603717,50.817459149702806,0.016713647302439558,0.002685771519763952
12,29,175.7881279,30901.46593,17.530435995340202,460.7599410429646,16.0509855305041,53.85013703454756,0.006791888113290664,0.003231876993564065
12,30,180.9578421,32745.74063,16.453477268354543,466.2846749730436,15.3285966324424,54.9567579417085,3.701663532171382e-20,0.0036938955324615722
13,1,83.54416694,6979.627829,20.726393783866662,544.1549128175691,83.9259682627698,69.47349250599626,0.03698783747266053,0.002241735048730075
13,2,97.81183678,9567.155415,21.45549690408763,431.88156065354235,48.5945880285646,125.56852059409735,0.21970664204653528,0.0016950431402431487
13,3,84.9647896,7219.015472,20.961668122293354,442.66571915030397,66.0091270922273,104.5615026967944,0.15776610391375892,0.0019168186860291285
13,4,77.06292279,5938.69407,1274.7247946675611,525.0384503153332,95.1713495287967,59.544670233467095,0.112017445427387,5.464765957894833e-07
13,5,75.9200082,5763.847645,1169454739.2023268,501.51892479795174,93.6657693466803,57.1686410482151,0.11399099308429785,6.4784528216224775e-19
13,6,75.60667828,5716.369801,25.556988282397867,367.75537094685626,69.2539867464978,59.116344959313096,0.09100612417399559,0.0013916871253961992
13,7,68.05840366,4631.946309,18.011372735504228,389.8939940832013,90.6127060405019,67.08798088485244,0.07186750655142425,0.002860990065469277
13,8,65.85062557,4336.304887,17.451576276725426,406.42400820214493,100.894064102961,68.96316692661682,0.06567424800838124,0.003067813819650964
13,9,57.19019468,3270.718367,22.856146216020267,408.1195789631734,134.32299036517,70.02527422447338,0.09403950242890063,0.0017342162458173242
13,10,51.67965091,2670.786318,23.9327743853213,425.2930919491437,171.417539616697,70.23158812203839,0.09073985322008647,0.0015874573381711703
13,11,43.11930879,1859.274791,21.041908277316384,456.30576244099655,264.19125862332,63.50759679479554,0.051132430435422004,0.0021430650674715617
13,12,165.0421747,27238.91945,18.339043203032954,459.52060531182076,18.1602233880092,48.74759519138517,3.4862148542277685e-17,0.0029733542360372354
13,13,170.0566957,28919.27974,17.300792964184478,469.6259742839514,17.4811785374299,52.72054203478189,7.574729442803265e-18,0.003340934659168025
13,14,179.5836602,32250.29103,16.469545474896183,468.7536731631738,15.646496861052,55.19554266616144,7.236237655982238e-20,0.0036866912872078237
13,15,174.9282862,30599.9053,16.60496307495228,466.3709153946439,16.4065568418467,54.48103621085877,5.362883733716556e-21,0.003626804714847532
13,16,170.6470133,29120.40316,17.07627547013751,468.67718061226094,17.3253691535631,53.28493686187669,8.752642467445201e-18,0.0034293648785832264
13,17,171.6927377,29478.39619,17.546214804468036,467.46994544985733,17.0708801991462,51.76601852217112,8.872920306253899e-19,0.003248127859055574
13,18,177.3969125,31469.66456,16.85042254360545,467.23887401282667,15.9828022641355,53.8116555233485,1.752418797734996e-20,0.0035219112551587027
13,19,172.0241699,29592.31504,17.016036050687653,471.58092037959904,17.1547090016386,53.799129617777865,6.784569808282788e-19,0.0034536888300215943
13,20,176.620039,31194.63816,18.165803150749852,450.09725388315036,15.5321824138675,48.19040078448329,2.1626984390702049e-19,0.003030336050756567
13,21,176.6202732,31194.72089,17.32720646426927,468.6798510056702,16.1733971287148,52.536507872445576,1.822477407121534e-18,0.003330756617209432
13,22,173.9777187,30268.24659,16.888862517806807,469.58120372509353,16.700501503541,53.962083761058125,1.2353584702558062e-16,0.0035058973751206576
13,23,177.398072,31470.07596,17.0134762406275,468.29187683440915,16.0186128364041,53.431701978562415,2.8211298853666895e-16,0.0034547281769921195
13,24,176.9663772,31317.09867,17.269063526134698,454.1442341167122,15.6105554263942,51.073431274055835,3.034514662090196e-20,0.0033532229184080266
13,25,170.726814,29147.64503,16.473129369098807,464.5242339069073,17.1558000302017,54.68600052764957,3.0457145596082567e-15,0.0036850873085154533
13,26,177.562843,31528.56321,16.511849785781116,469.2317671213717,16.0209881025774,55.11470041023526,1.8848066200338104e-19,0.0036678244560098745
13,27,173.5317671,30113.27419,18.863594105108167,447.458525583691,15.9956127076304,46.18400397353247,3.3837217906047165e-15,0.0028102898448637676
13,28,176.7773604,31250.23517,16.771813987639213,465.0911568866606,16.0210458628791,55.03798499689552,0.0029914675078078524,0.0035443679506322505
13,29,174.0518666,30294.05226,17.23931057395925,467.23544023561703,16.6029201135259,52.63365777048377,3.2040009280070966e-18,0.0033648074159031856
13,30,173.2927464,30030.37596,16.652602782206216,471.63259810265725,16.9063212502293,54.9429631732511,2.408550817906999e-22,0.003606083296934218
14,1,89.00635798,7922.131761,30.683947930480954,536.7051059868542,72.9289124538927,105.46980065690394,0.141465534552615,0.0009118748970396329
14,2,92.49023743,8554.444021,15.636848165565599,453.47939008921,57.0652647804979,118.95188125884627,0.1580668968609532,0.003443333970121459
14,3,81.97220981,6719.443181,28.190389891659446,406.62198346380154,65.1423827704057,120.63031796373015,0.24397907293100618,0.0009513310072857115
14,4,79.62915702,6340.802648,787541791.6366707,504.8696033169009,85.7118875211653,61.13807130411133,0.12109675404414917,1.4170783069534942e-18
14,5,73.14630984,5350.382643,354929275.09641486,526.8688835224611,106.004372424243,57.00960228661214,0.10820452947960003,7.079158205000911e-18
14,6,71.32172284,5086.788148,34.635323373304026,413.8775919546164,87.5859277159565,50.08818423608507,0.06797960704524898,0.0007769389984479911
14,7,76.21794181,5809.174653,21.85735820914125,385.899704824683,71.5098857505975,69.7737135711709,0.10037296618603102,0.0018830730070140945
14,8,63.42918776,4023.261859,17.193910441680774,420.2998483848793,112.457132343027,73.5425783548794,0.06993736704344161,0.0031460301149877005
14,9,55.44692549,3074.361546,23.11224409864338,407.04966809465674,142.527457232448,63.663904234914696,0.07837664316192428,0.001725318349838278
14,10,50.71338811,2571.847733,20.990240135179924,424.36267655021845,177.622508439602,65.83783884388876,0.06850428853530394,0.0021141998886429246
14,11,50.82344794,2583.02286,22.913143245371614,437.91102448003323,182.50034953344,63.45440703920095,0.06507749060309635,0.0017807636242094538
14,12,41.31148383,1706.638696,22.30593542886385,473.0935220429131,298.408702571895,60.15802171833399,0.043301951620291775,0.001922799527247919
14,13,166.7623497,27809.68129,17.149495093635135,475.9530912263949,18.4235879396176,53.88805871549699,1.8722520339821533e-15,0.0034001441025731734
14,14,169.5322391,28741.18011,17.388170161206457,466.26942167637264,17.4637863773868,52.08848951132259,5.319787643997382e-24,0.003307441998734488
14,15,168.5503175,28409.20953,18.01693669956488,463.81456845477805,17.5748370649379,50.057670649847076,7.8205243006670185e-19,0.00308061974444332
14,16,164.9413875,27205.66131,17.524431005798327,461.53184349482143,18.2620049043087,51.17011820436987,2.396014659532492e-18,0.003256208068951711
14,17,169.3912505,28693.39576,18.074178941798277,468.81482149063817,17.5883644639954,50.44164227071048,2.440138387771811e-16,0.00306113754955241
14,18,170.0256361,28908.71693,16.99688892703488,472.6456535304263,17.6000103584756,53.979498045530995,1.323427219691258e-20,0.003461474425883618
14,19,168.6979911,28459.01219,17.18873686051124,474.70896995641374,17.9561691535696,53.628169646347914,1.6497960938875334e-16,0.003384636813574949
14,20,172.2320005,29663.86198,17.34412689213427,465.9860716714025,16.9103001263077,52.18510377715097,1.9066540790315924e-18,0.0033242610078431287
14,21,174.3127108,30384.92113,16.771494779957607,473.0968324693283,16.7609256072158,54.73485154186957,1.1365842958373215e-16,0.0035551379497228345
14,22,170.0593864,28920.1949,17.839113453798543,466.46272043183524,17.3628813258848,50.830840350506485,9.454070575789814e-22,0.003142342106707941
14,23,174.3172395,30386.49997,16.86645147956032,473.69939908106204,16.7814014186947,54.50544806954418,6.149742118685108e-21,0.0035152203794442515
14,24,175.5735441,30826.06939,17.678429942346295,469.12394673887576,16.3823244272877,51.57196538462051,4.65746493531974e-19,0.00319972471896437
14,25,165.4694445,27380.13705,17.495647666429488,466.3915425153757,18.3366974909984,51.79148135319292,2.1041408899769173e-17,0.003266930923019313
14,26,172.6827193,29819.32155,17.068660245743953,473.8766543087867,17.1069910026133,53.89938801208109,1.8758286185577325e-19,0.0034324256002125336
14,27,171.3694457,29367.48693,17.06785497091109,471.0410161770413,17.2662495155505,53.579310109685416,1.0013720056389809e-21,0.00343274949693666
